Norway  Period fertility rates by calendar year and age (1846 - 1967: age reached during the year (ARDY); 1967 - 2022: Lexis squares  age in completed years (ACY))		
1846 - 1967: Data from Burnborg & Mamalund (1994). Kohort og periodefruktbarhet I Norge 1820-1993: Statistics Norway; 1967 - 2022 Human Fertility Database. MPIDR & VID (data downloaded 02.08.2023)		
Year	Age 	ASFR
1880	36	0.22482
1880	37	0.21591
1880	38	0.20447
1880	39	0.19026
1880	40	0.17311
1880	41	0.15247
1880	42	0.12852
1880	43	0.10264
1880	44	0.07584
1880	45	0.05135
1880	46	0.03043
1880	47	0.01548
1880	48	0.00663
1880	49	0.00193
1880	50+	0
1881	14-	0
1881	15	0.01428
1881	16	0.01354
1881	17	0.00694
1881	18	0
1881	19	0.00532
1881	20	0.03015
1881	21	0.06343
1881	22	0.1011
1881	23	0.13467
1881	24	0.16187
1881	25	0.18121
1881	26	0.19356
1881	27	0.20415
1881	28	0.21387
1881	29	0.22148
1881	30	0.22672
1881	31	0.22981
1881	32	0.23089
1881	33	0.23038
1881	34	0.22842
1881	35	0.22506
1881	36	0.22015
1881	37	0.21281
1881	38	0.20283
1881	39	0.1902
1881	40	0.17464
1881	41	0.15506
1881	42	0.13154
1881	43	0.1056
1881	44	0.07834
1881	45	0.05315
1881	46	0.03139
1881	47	0.01585
1881	48	0.0067
1881	49	0.00188
1881	50+	0
1882	14-	0
1882	15	0.01296
1882	16	0.01253
1882	17	0.00697
1882	18	0
1882	19	0.00755
1882	20	0.03214
1882	21	0.06525
1882	22	0.103
1882	23	0.13663
1882	24	0.16387
1882	25	0.18341
1882	26	0.19619
1882	27	0.20758
1882	28	0.21841
1882	29	0.22678
1882	30	0.23234
1882	31	0.23537
1882	32	0.23608
1882	33	0.23521
1882	34	0.23284
1882	35	0.22852
1882	36	0.2221
1882	37	0.21327
1882	38	0.20193
1882	39	0.1878
1882	40	0.17074
1882	41	0.15028
1882	42	0.1266
1882	43	0.10104
1882	44	0.0746
1882	45	0.05048
1882	46	0.0299
1882	47	0.01522
1882	48	0.00651
1882	49	0.0019
1882	50+	0
1883	14-	0
1883	15	0.01311
1883	16	0.01271
1883	17	0.00715
1883	18	0
1883	19	0.0078
1883	20	0.0326
1883	21	0.06606
1883	22	0.10428
1883	23	0.13832
1883	24	0.16585
1883	25	0.18555
1883	26	0.19835
1883	27	0.20978
1883	28	0.22063
1883	29	0.22902
1883	30	0.23459
1883	31	0.23764
1883	32	0.23842
1883	33	0.23764
1883	34	0.23536
1883	35	0.23109
1883	36	0.22466
1883	37	0.21577
1883	38	0.20432
1883	39	0.19002
1883	40	0.17272
1883	41	0.15197
1883	42	0.12799
1883	43	0.10211
1883	44	0.07538
1883	45	0.051
1883	46	0.03022
1883	47	0.01538
1883	48	0.00659
1883	49	0.00193
1883	50+	0
1884	14-	0
1884	15	0.01331
1884	16	0.01293
1884	17	0.00732
1884	18	0.00005
1884	19	0.00807
1884	20	0.03332
1884	21	0.06747
1884	22	0.10651
1884	23	0.14133
1884	24	0.16949
1884	25	0.18965
1884	26	0.20275
1884	27	0.2144
1884	28	0.22543
1884	29	0.23392
1884	30	0.23952
1884	31	0.24255
1884	32	0.24327
1884	33	0.24243
1884	34	0.24007
1884	35	0.23568
1884	36	0.22907
1884	37	0.21998
1884	38	0.20826
1884	39	0.19364
1884	40	0.17596
1884	41	0.15479
1884	42	0.13034
1884	43	0.10396
1884	44	0.07671
1884	45	0.05186
1884	46	0.03071
1884	47	0.01562
1884	48	0.00668
1884	49	0.00194
1884	50+	0
1885	14-	0
1885	15	0.01308
1885	16	0.01274
1885	17	0.00728
1885	18	0.00022
1885	19	0.00825
1885	20	0.03331
1885	21	0.06724
1885	22	0.10613
1885	23	0.14077
1885	24	0.16878
1885	25	0.18877
1885	26	0.20174
1885	27	0.21328
1885	28	0.22425
1885	29	0.23268
1885	30	0.23822
1885	31	0.24121
1885	32	0.24195
1885	33	0.24115
1885	34	0.23888
1885	35	0.23451
1885	36	0.22787
1885	37	0.21875
1885	38	0.20701
1885	39	0.19235
1885	40	0.17461
1885	41	0.15346
1885	42	0.12911
1885	43	0.10291
1885	44	0.07588
1885	45	0.05128
1885	46	0.03036
1885	47	0.01546
1885	48	0.00661
1885	49	0.00193
1885	50+	0
1886	14-	0
1886	15	0.01276
1886	16	0.01249
1886	17	0.00726
1886	18	0.00049
1886	19	0.00835
1886	20	0.03276
1886	21	0.06593
1886	22	0.10403
1886	23	0.13798
1886	24	0.1654
1886	25	0.18497
1886	26	0.19764
1886	27	0.20892
1886	28	0.21962
1886	29	0.22782
1886	30	0.23318
1886	31	0.23609
1886	32	0.23681
1886	33	0.23607
1886	34	0.23389
1886	35	0.22963
1886	36	0.22314
1886	37	0.21418
1886	38	0.20267
1886	39	0.18826
1886	40	0.17082
1886	41	0.15006
1886	42	0.1262
1886	43	0.10054
1886	44	0.07409
1886	45	0.05003
1886	46	0.02961
1886	47	0.01505
1886	48	0.00643
1886	49	0.00187
1886	50+	0
1887	14-	0
1887	15	0.01284
1887	16	0.01252
1887	17	0.0072
1887	18	0.00039
1887	19	0.00851
1887	20	0.03345
1887	21	0.06723
1887	22	0.10592
1887	23	0.14035
1887	24	0.16813
1887	25	0.18793
1887	26	0.20073
1887	27	0.21215
1887	28	0.223
1887	29	0.23134
1887	30	0.23679
1887	31	0.23975
1887	32	0.24048
1887	33	0.23973
1887	34	0.23751
1887	35	0.23317
1887	36	0.22655
1887	37	0.21743
1887	38	0.20571
1887	39	0.19106
1887	40	0.17334
1887	41	0.15225
1887	42	0.12802
1887	43	0.10197
1887	44	0.07512
1887	45	0.05072
1887	46	0.03002
1887	47	0.01526
1887	48	0.00652
1887	49	0.0019
1887	50+	0
1888	14-	0
1888	15	0.01237
1888	16	0.01209
1888	17	0.00701
1888	18	0.0005
1888	19	0.00835
1888	20	0.03243
1888	21	0.06511
1888	22	0.10262
1888	23	0.13601
1888	24	0.16296
1888	25	0.18213
1888	26	0.19447
1888	27	0.20544
1888	28	0.21585
1888	29	0.2238
1888	30	0.22896
1888	31	0.23174
1888	32	0.23238
1888	33	0.23164
1888	34	0.22951
1888	35	0.22533
1888	36	0.21889
1888	37	0.21006
1888	38	0.19871
1888	39	0.18451
1888	40	0.16731
1888	41	0.14688
1888	42	0.12348
1888	43	0.09833
1888	44	0.07242
1888	45	0.0489
1888	46	0.02895
1888	47	0.01472
1888	48	0.00631
1888	49	0.00184
1888	50+	0
1889	14-	0
1889	15	0.01202
1889	16	0.01178
1889	17	0.00684
1889	18	0.00045
1889	19	0.00801
1889	20	0.03136
1889	21	0.0632
1889	22	0.09989
1889	23	0.13259
1889	24	0.159
1889	25	0.17777
1889	26	0.18985
1889	27	0.20051
1889	28	0.2106
1889	29	0.21825
1889	30	0.22318
1889	31	0.22582
1889	32	0.22644
1889	33	0.22572
1889	34	0.22367
1889	35	0.21962
1889	36	0.21337
1889	37	0.20478
1889	38	0.19372
1889	39	0.17986
1889	40	0.16307
1889	41	0.14314
1889	42	0.1203
1889	43	0.09578
1889	44	0.07051
1889	45	0.04758
1889	46	0.02814
1889	47	0.0143
1889	48	0.00611
1889	49	0.00178
1889	50+	0
1890	14-	0
1890	15	0.01225
1890	16	0.01205
1890	17	0.00715
1890	18	0.00087
1890	19	0.00878
1890	20	0.03277
1890	21	0.06543
1890	22	0.10301
1890	23	0.13649
1890	24	0.16348
1890	25	0.18263
1890	26	0.19488
1890	27	0.20573
1890	28	0.216
1890	29	0.22378
1890	30	0.22875
1890	31	0.2314
1890	32	0.232
1890	33	0.23126
1890	34	0.22917
1890	35	0.225
1890	36	0.21855
1890	37	0.20968
1890	38	0.1983
1890	39	0.18403
1890	40	0.16674
1890	41	0.14628
1890	42	0.12288
1890	43	0.09778
1890	44	0.07195
1890	45	0.04854
1890	46	0.02872
1890	47	0.0146
1890	48	0.00624
1890	49	0.00182
1890	50+	0
1891	14-	0
1891	15	0.01235
1891	16	0.01222
1891	17	0.00746
1891	18	0.0014
1891	19	0.00968
1891	20	0.03414
1891	21	0.06728
1891	22	0.10533
1891	23	0.13916
1891	24	0.16638
1891	25	0.18561
1891	26	0.19779
1891	27	0.20854
1891	28	0.2187
1891	29	0.22634
1891	30	0.23118
1891	31	0.23372
1891	32	0.23423
1891	33	0.23344
1891	34	0.23133
1891	35	0.22711
1891	36	0.2206
1891	37	0.21164
1891	38	0.20014
1891	39	0.18571
1891	40	0.16822
1891	41	0.14756
1891	42	0.12393
1891	43	0.09859
1891	44	0.07253
1891	45	0.04892
1891	46	0.02894
1891	47	0.01471
1891	48	0.00629
1891	49	0.00184
1891	50+	0
1892	14-	0
1892	15	0.01164
1892	16	0.01154
1892	17	0.00729
1892	18	0.00206
1892	19	0.01062
1892	20	0.03464
1892	21	0.06673
1892	22	0.10327
1892	23	0.13565
1892	24	0.16162
1892	25	0.17985
1892	26	0.19129
1892	27	0.20136
1892	28	0.21087
1892	29	0.21798
1892	30	0.2224
1892	31	0.22462
1892	32	0.2249
1892	33	0.22396
1892	34	0.22178
1892	35	0.21758
1892	36	0.21117
1892	37	0.20245
1892	38	0.19132
1892	39	0.1774
1892	40	0.16058
1892	41	0.14074
1892	42	0.11812
1892	43	0.0939
1892	44	0.06903
1892	45	0.04651
1892	46	0.02749
1892	47	0.01396
1892	48	0.00596
1892	49	0.00174
1892	50+	0
1893	14-	0
1893	15	0.01179
1893	16	0.01172
1893	17	0.00767
1893	18	0.00293
1893	19	0.01245
1893	20	0.03782
1893	21	0.07099
1893	22	0.10825
1893	23	0.14117
1893	24	0.16753
1893	25	0.18599
1893	26	0.19753
1893	27	0.20769
1893	28	0.21732
1893	29	0.22448
1893	30	0.22886
1893	31	0.23089
1893	32	0.23085
1893	33	0.22952
1893	34	0.22692
1893	35	0.22229
1893	36	0.21544
1893	37	0.2063
1893	38	0.19477
1893	39	0.18049
1893	40	0.16332
1893	41	0.1431
1893	42	0.12008
1893	43	0.09545
1893	44	0.07017
1893	45	0.04728
1893	46	0.02795
1893	47	0.01418
1893	48	0.00606
1893	49	0.00176
1893	50+	0
1894	14-	0
1894	15	0.0114
1894	16	0.01131
1894	17	0.00755
1894	18	0.00333
1894	19	0.0132
1894	20	0.0386
1894	21	0.07131
1894	22	0.10767
1894	23	0.13968
1894	24	0.16524
1894	25	0.18306
1894	26	0.19405
1894	27	0.20369
1894	28	0.21278
1894	29	0.21949
1894	30	0.22352
1894	31	0.22526
1894	32	0.22497
1894	33	0.22346
1894	34	0.22072
1894	35	0.21607
1894	36	0.20931
1894	37	0.20035
1894	38	0.18912
1894	39	0.17524
1894	40	0.1586
1894	41	0.139
1894	42	0.11665
1894	43	0.09273
1894	44	0.06818
1894	45	0.04595
1894	46	0.02715
1894	47	0.01378
1894	48	0.00587
1894	49	0.00171
1894	50+	0
1895	14-	0
1895	15	0.01155
1895	16	0.01159
1895	17	0.00813
1895	18	0.00445
1895	19	0.01514
1895	20	0.0416
1895	21	0.07536
1895	22	0.11263
1895	23	0.1454
1895	24	0.17151
1895	25	0.18962
1895	26	0.20068
1895	27	0.21031
1895	28	0.21939
1895	29	0.22601
1895	30	0.22985
1895	31	0.23135
1895	32	0.23081
1895	33	0.22902
1895	34	0.22604
1895	35	0.22108
1895	36	0.21397
1895	37	0.20464
1895	38	0.19302
1895	39	0.17871
1895	40	0.1616
1895	41	0.1415
1895	42	0.11867
1895	43	0.09427
1895	44	0.06925
1895	45	0.04664
1895	46	0.02755
1895	47	0.01397
1895	48	0.00595
1895	49	0.00173
1895	50+	0
1896	14-	0
1896	15	0.01128
1896	16	0.01139
1896	17	0.00836
1896	18	0.00539
1896	19	0.01661
1896	20	0.04327
1896	21	0.07673
1896	22	0.11329
1896	23	0.14529
1896	24	0.17072
1896	25	0.18824
1896	26	0.19884
1896	27	0.20807
1896	28	0.21679
1896	29	0.22311
1896	30	0.22673
1896	31	0.228
1896	32	0.22722
1896	33	0.22525
1896	34	0.2221
1896	35	0.21704
1896	36	0.20987
1896	37	0.20056
1896	38	0.18904
1896	39	0.17493
1896	40	0.15811
1896	41	0.13839
1896	42	0.116
1896	43	0.09212
1896	44	0.06766
1896	45	0.04555
1896	46	0.02691
1896	47	0.01364
1896	48	0.00581
1896	49	0.00168
1896	50+	0
1897	14-	0
1897	15	0.01119
1897	16	0.01132
1897	17	0.00857
1897	18	0.00616
1897	19	0.01815
1897	20	0.04564
1897	21	0.07951
1897	22	0.11601
1897	23	0.14784
1897	24	0.17305
1897	25	0.19035
1897	26	0.20072
1897	27	0.20974
1897	28	0.21826
1897	29	0.22442
1897	30	0.22786
1897	31	0.22891
1897	32	0.22785
1897	33	0.22557
1897	34	0.22212
1897	35	0.21679
1897	36	0.2094
1897	37	0.19996
1897	38	0.18834
1897	39	0.17423
1897	40	0.15746
1897	41	0.13782
1897	42	0.11551
1897	43	0.09173
1897	44	0.06739
1897	45	0.04537
1897	46	0.02678
1897	47	0.01357
1897	48	0.00578
1897	49	0.00166
1897	50+	0
1898	14-	0
1898	15	0.01116
1898	16	0.01138
1898	17	0.00897
1898	18	0.00716
1898	19	0.01987
1898	20	0.04813
1898	21	0.08254
1898	22	0.11933
1898	23	0.15135
1898	24	0.17666
1898	25	0.19392
1898	26	0.20413
1898	27	0.21298
1898	28	0.2213
1898	29	0.22723
1898	30	0.23041
1898	31	0.23117
1898	32	0.22981
1898	33	0.22725
1898	34	0.22355
1898	35	0.21797
1898	36	0.21035
1898	37	0.20068
1898	38	0.18888
1898	39	0.17459
1898	40	0.15767
1898	41	0.13791
1898	42	0.11553
1898	43	0.09169
1898	44	0.06733
1898	45	0.04532
1898	46	0.02676
1898	47	0.01356
1898	48	0.00577
1898	49	0.00166
1898	50+	0
1899	14-	0
1899	15	0.01094
1899	16	0.01125
1899	17	0.00922
1899	18	0.00803
1899	19	0.02117
1899	20	0.04958
1899	21	0.08375
1899	22	0.11998
1899	23	0.15139
1899	24	0.17615
1899	25	0.19294
1899	26	0.20272
1899	27	0.21114
1899	28	0.21906
1899	29	0.22462
1899	30	0.2275
1899	31	0.228
1899	32	0.22643
1899	33	0.22371
1899	34	0.21988
1899	35	0.21425
1899	36	0.20662
1899	37	0.19702
1899	38	0.18535
1899	39	0.17126
1899	40	0.15462
1899	41	0.13522
1899	42	0.11324
1899	43	0.08985
1899	44	0.06596
1899	45	0.04439
1899	46	0.0262
1899	47	0.01327
1899	48	0.00565
1899	49	0.00163
1899	50+	0
1900	14-	0
1900	15	0.01057
1900	16	0.01085
1900	17	0.00905
1900	18	0.00833
1900	19	0.02179
1900	20	0.05028
1900	21	0.08426
1900	22	0.12006
1900	23	0.15093
1900	24	0.17507
1900	25	0.19127
1900	26	0.20053
1900	27	0.20852
1900	28	0.21608
1900	29	0.2214
1900	30	0.22412
1900	31	0.2246
1900	32	0.22309
1900	33	0.22052
1900	34	0.21689
1900	35	0.21143
1900	36	0.20395
1900	37	0.19449
1900	38	0.18296
1900	39	0.16901
1900	40	0.15251
1900	41	0.13328
1900	42	0.11154
1900	43	0.08843
1900	44	0.06484
1900	45	0.04357
1900	46	0.02569
1900	47	0.01298
1900	48	0.00551
1900	49	0.00158
1900	50+	0
1901	14-	0
1901	15	0.0101
1901	16	0.01027
1901	17	0.00865
1901	18	0.00834
1901	19	0.0221
1901	20	0.05068
1901	21	0.08464
1901	22	0.12026
1901	23	0.15068
1901	24	0.17411
1901	25	0.18961
1901	26	0.19825
1901	27	0.20584
1901	28	0.21329
1901	29	0.21864
1901	30	0.22154
1901	31	0.22236
1901	32	0.22136
1901	33	0.21936
1901	34	0.21634
1901	35	0.2113
1901	36	0.20405
1901	37	0.19472
1901	38	0.18324
1901	39	0.16918
1901	40	0.15242
1901	41	0.13299
1901	42	0.11112
1901	43	0.08793
1901	44	0.06431
1901	45	0.04312
1901	46	0.02538
1901	47	0.01281
1901	48	0.00543
1901	49	0.00156
1901	50+	0
1902	14-	0
1902	15	0.01032
1902	16	0.0107
1902	17	0.00908
1902	18	0.00846
1902	19	0.0214
1902	20	0.04881
1902	21	0.08194
1902	22	0.11723
1902	23	0.14773
1902	24	0.17157
1902	25	0.18736
1902	26	0.19604
1902	27	0.20318
1902	28	0.20968
1902	29	0.21401
1902	30	0.21592
1902	31	0.21597
1902	32	0.21445
1902	33	0.21209
1902	34	0.20884
1902	35	0.20393
1902	36	0.19713
1902	37	0.18836
1902	38	0.17752
1902	39	0.16422
1902	40	0.14837
1902	41	0.12977
1902	42	0.10867
1902	43	0.08612
1902	44	0.06303
1902	45	0.04224
1902	46	0.02479
1902	47	0.01243
1902	48	0.00519
1902	49	0.00144
1902	50+	0
1903	14-	0
1903	15	0.01042
1903	16	0.01095
1903	17	0.00943
1903	18	0.00873
1903	19	0.02108
1903	20	0.04736
1903	21	0.07927
1903	22	0.11338
1903	23	0.14291
1903	24	0.16602
1903	25	0.18147
1903	26	0.19015
1903	27	0.19742
1903	28	0.20411
1903	29	0.20869
1903	30	0.21094
1903	31	0.2113
1903	32	0.21007
1903	33	0.20792
1903	34	0.20484
1903	35	0.2001
1903	36	0.19352
1903	37	0.18499
1903	38	0.1744
1903	39	0.16143
1903	40	0.14592
1903	41	0.12771
1903	42	0.10698
1903	43	0.08482
1903	44	0.06208
1903	45	0.04158
1903	46	0.02437
1903	47	0.01218
1903	48	0.00506
1903	49	0.00138
1903	50+	0
1904	14-	0
1904	15	0.01041
1904	16	0.0111
1904	17	0.00938
1904	18	0.008
1904	19	0.01898
1904	20	0.04344
1904	21	0.07425
1904	22	0.10812
1904	23	0.1379
1904	24	0.16159
1904	25	0.17765
1904	26	0.1869
1904	27	0.19444
1904	28	0.20111
1904	29	0.20549
1904	30	0.20741
1904	31	0.20751
1904	32	0.20611
1904	33	0.20384
1904	34	0.20073
1904	35	0.19604
1904	36	0.18957
1904	37	0.1812
1904	38	0.17082
1904	39	0.15808
1904	40	0.14285
1904	41	0.125
1904	42	0.10472
1904	43	0.08302
1904	44	0.06074
1904	45	0.04066
1904	46	0.02381
1904	47	0.01188
1904	48	0.00491
1904	49	0.00132
1904	50+	0
1905	14-	0
1905	15	0.0101
1905	16	0.01064
1905	17	0.00907
1905	18	0.00816
1905	19	0.01973
1905	20	0.04461
1905	21	0.07477
1905	22	0.10697
1905	23	0.13504
1905	24	0.15727
1905	25	0.17236
1905	26	0.18112
1905	27	0.18842
1905	28	0.19503
1905	29	0.19954
1905	30	0.2017
1905	31	0.20188
1905	32	0.20033
1905	33	0.19779
1905	34	0.19431
1905	35	0.18939
1905	36	0.18287
1905	37	0.1746
1905	38	0.16448
1905	39	0.15227
1905	40	0.13779
1905	41	0.12074
1905	42	0.10126
1905	43	0.08039
1905	44	0.05895
1905	45	0.03955
1905	46	0.02319
1905	47	0.01158
1905	48	0.0048
1905	49	0.0013
1905	50+	0
1906	14-	0
1906	15	0.00978
1906	16	0.01038
1906	17	0.00901
1906	18	0.00836
1906	19	0.01989
1906	20	0.04448
1906	21	0.07449
1906	22	0.10673
1906	23	0.13488
1906	24	0.15719
1906	25	0.17225
1906	26	0.18086
1906	27	0.18789
1906	28	0.19416
1906	29	0.19827
1906	30	0.20002
1906	31	0.19989
1906	32	0.19815
1906	33	0.19555
1906	34	0.1921
1906	35	0.1872
1906	36	0.18067
1906	37	0.17241
1906	38	0.16234
1906	39	0.15012
1906	40	0.13566
1906	41	0.1187
1906	42	0.09943
1906	43	0.07884
1906	44	0.05772
1906	45	0.03867
1906	46	0.02265
1906	47	0.01131
1906	48	0.00468
1906	49	0.00126
1906	50+	0
1907	14-	0
1907	15	0.00935
1907	16	0.01001
1907	17	0.00879
1907	18	0.0083
1907	19	0.01962
1907	20	0.04368
1907	21	0.0734
1907	22	0.10567
1907	23	0.13394
1907	24	0.15637
1907	25	0.17145
1907	26	0.17994
1907	27	0.18676
1907	28	0.19274
1907	29	0.19648
1907	30	0.19781
1907	31	0.19738
1907	32	0.19549
1907	33	0.19287
1907	34	0.1895
1907	35	0.18463
1907	36	0.17808
1907	37	0.16983
1907	38	0.15976
1907	39	0.14751
1907	40	0.13299
1907	41	0.11613
1907	42	0.09711
1907	43	0.07686
1907	44	0.05617
1907	45	0.03757
1907	46	0.022
1907	47	0.011
1907	48	0.00456
1907	49	0.00124
1907	50+	0
1908	14-	0
1908	15	0.00922
1908	16	0.00998
1908	17	0.00895
1908	18	0.00865
1908	19	0.01999
1908	20	0.04393
1908	21	0.07378
1908	22	0.10647
1908	23	0.13517
1908	24	0.15798
1908	25	0.17323
1908	26	0.18167
1908	27	0.18831
1908	28	0.19397
1908	29	0.19733
1908	30	0.19824
1908	31	0.19749
1908	32	0.19539
1908	33	0.19267
1908	34	0.18931
1908	35	0.18443
1908	36	0.17784
1908	37	0.16954
1908	38	0.15943
1908	39	0.14708
1908	40	0.13243
1908	41	0.11549
1908	42	0.09648
1908	43	0.07629
1908	44	0.05567
1908	45	0.0372
1908	46	0.02178
1908	47	0.01089
1908	48	0.00451
1908	49	0.00123
1908	50+	0
1909	14-	0
1909	15	0.00928
1909	16	0.01017
1909	17	0.00928
1909	18	0.00912
1909	19	0.02064
1909	20	0.04487
1909	21	0.07538
1909	22	0.10909
1909	23	0.1388
1909	24	0.16243
1909	25	0.17818
1909	26	0.1868
1909	27	0.19345
1909	28	0.19899
1909	29	0.20211
1909	30	0.20268
1909	31	0.20164
1909	32	0.19934
1909	33	0.19652
1909	34	0.1931
1909	35	0.18813
1909	36	0.18137
1909	37	0.17284
1909	38	0.16246
1909	39	0.14975
1909	40	0.13463
1909	41	0.11725
1909	42	0.09784
1909	43	0.07726
1909	44	0.0563
1909	45	0.03756
1909	46	0.02198
1909	47	0.01097
1909	48	0.00455
1909	49	0.00124
1909	50+	0
1910	14-	0
1910	15	0.00862
1910	16	0.00948
1910	17	0.0087
1910	18	0.00865
1910	19	0.01981
1910	20	0.04319
1910	21	0.07289
1910	22	0.10597
1910	23	0.13518
1910	24	0.15847
1910	25	0.17392
1910	26	0.18226
1910	27	0.18854
1910	28	0.19363
1910	29	0.19627
1910	30	0.19639
1910	31	0.19502
1910	32	0.19253
1910	33	0.18965
1910	34	0.1863
1910	35	0.1814
1910	36	0.17475
1910	37	0.16641
1910	38	0.15628
1910	39	0.14386
1910	40	0.1291
1910	41	0.11224
1910	42	0.09352
1910	43	0.07373
1910	44	0.05364
1910	45	0.03573
1910	46	0.02091
1910	47	0.01045
1910	48	0.00433
1910	49	0.00119
1910	50+	0
1911	14-	0
1911	15	0.00841
1911	16	0.00929
1911	17	0.00864
1911	18	0.00882
1911	19	0.02011
1911	20	0.04351
1911	21	0.07318
1911	22	0.10617
1911	23	0.13531
1911	24	0.15853
1911	25	0.17391
1911	26	0.18215
1911	27	0.18831
1911	28	0.19328
1911	29	0.19577
1911	30	0.19572
1911	31	0.19417
1911	32	0.19153
1911	33	0.18853
1911	34	0.1851
1911	35	0.18012
1911	36	0.17339
1911	37	0.16498
1911	38	0.15482
1911	39	0.1424
1911	40	0.12764
1911	41	0.11087
1911	42	0.09229
1911	43	0.07272
1911	44	0.05286
1911	45	0.0352
1911	46	0.02059
1911	47	0.01029
1911	48	0.00427
1911	49	0.00117
1911	50+	0
1912	14-	0
1912	15	0.00824
1912	16	0.00906
1912	17	0.00857
1912	18	0.00912
1912	19	0.02078
1912	20	0.04438
1912	21	0.07353
1912	22	0.10533
1912	23	0.13331
1912	24	0.15562
1912	25	0.1704
1912	26	0.1784
1912	27	0.18445
1912	28	0.18938
1912	29	0.19192
1912	30	0.192
1912	31	0.19043
1912	32	0.18761
1912	33	0.18433
1912	34	0.18054
1912	35	0.17534
1912	36	0.16851
1912	37	0.16014
1912	38	0.15015
1912	39	0.13808
1912	40	0.12389
1912	41	0.1077
1912	42	0.08973
1912	43	0.07076
1912	44	0.05151
1912	45	0.03435
1912	46	0.02009
1912	47	0.01004
1912	48	0.00417
1912	49	0.00114
1912	50+	0
1913	14-	0
1913	15	0.00795
1913	16	0.00868
1913	17	0.00829
1913	18	0.00916
1913	19	0.02117
1913	20	0.04499
1913	21	0.07372
1913	22	0.10451
1913	23	0.13149
1913	24	0.15297
1913	25	0.16726
1913	26	0.17502
1913	27	0.18096
1913	28	0.18584
1913	29	0.18842
1913	30	0.18855
1913	31	0.18695
1913	32	0.18394
1913	33	0.18038
1913	34	0.17628
1913	35	0.17085
1913	36	0.16391
1913	37	0.15554
1913	38	0.14568
1913	39	0.13392
1913	40	0.12019
1913	41	0.10452
1913	42	0.08711
1913	43	0.06873
1913	44	0.05009
1913	45	0.03343
1913	46	0.01956
1913	47	0.00978
1913	48	0.00405
1913	49	0.00111
1913	50+	0
1914	14-	0
1914	15	0.00793
1914	16	0.00867
1914	17	0.00843
1914	18	0.00958
1914	19	0.0219
1914	20	0.04597
1914	21	0.07457
1914	22	0.10486
1914	23	0.13139
1914	24	0.15252
1914	25	0.16662
1914	26	0.17434
1914	27	0.18024
1914	28	0.18511
1914	29	0.18769
1914	30	0.18783
1914	31	0.18612
1914	32	0.18291
1914	33	0.17907
1914	34	0.17466
1914	35	0.16899
1914	36	0.16192
1914	37	0.1535
1914	38	0.14366
1914	39	0.13206
1914	40	0.11859
1914	41	0.10319
1914	42	0.08604
1914	43	0.06794
1914	44	0.04955
1914	45	0.03309
1914	46	0.01935
1914	47	0.00966
1914	48	0.00399
1914	49	0.00108
1914	50+	0
1915	14-	0
1915	15	0.00723
1915	16	0.00782
1915	17	0.00767
1915	18	0.00905
1915	19	0.02113
1915	20	0.04429
1915	21	0.07118
1915	22	0.09909
1915	23	0.12341
1915	24	0.14276
1915	25	0.15566
1915	26	0.16275
1915	27	0.16822
1915	28	0.17277
1915	29	0.17522
1915	30	0.1754
1915	31	0.17373
1915	32	0.1705
1915	33	0.1666
1915	34	0.16214
1915	35	0.15655
1915	36	0.14974
1915	37	0.14176
1915	38	0.13254
1915	39	0.1218
1915	40	0.10943
1915	41	0.09528
1915	42	0.07947
1915	43	0.06278
1915	44	0.04585
1915	45	0.03064
1915	46	0.01791
1915	47	0.00893
1915	48	0.00369
1915	49	0.00098
1915	50+	0
1916	14-	0
1916	15	0.00738
1916	16	0.00797
1916	17	0.00795
1916	18	0.00965
1916	19	0.02234
1916	20	0.04633
1916	21	0.07373
1916	22	0.10174
1916	23	0.1261
1916	24	0.14552
1916	25	0.15852
1916	26	0.16575
1916	27	0.17139
1916	28	0.17613
1916	29	0.17875
1916	30	0.17903
1916	31	0.17727
1916	32	0.17377
1916	33	0.16951
1916	34	0.16461
1916	35	0.15863
1916	36	0.15147
1916	37	0.14319
1916	38	0.13374
1916	39	0.12286
1916	40	0.11042
1916	41	0.09619
1916	42	0.08027
1916	43	0.06346
1916	44	0.04639
1916	45	0.03103
1916	46	0.01816
1916	47	0.00904
1916	48	0.00373
1916	49	0.00099
1916	50+	0
1917	14-	0
1917	15	0.00675
1917	16	0.00692
1917	17	0.0073
1917	18	0.0104
1917	19	0.02543
1917	20	0.05223
1917	21	0.08086
1917	22	0.10828
1917	23	0.13126
1917	24	0.1489
1917	25	0.16054
1917	26	0.16705
1917	27	0.17283
1917	28	0.17853
1917	29	0.18238
1917	30	0.18398
1917	31	0.18313
1917	32	0.18008
1917	33	0.17599
1917	34	0.17098
1917	35	0.16457
1917	36	0.15667
1917	37	0.14762
1917	38	0.13743
1917	39	0.12583
1917	40	0.11269
1917	41	0.09783
1917	42	0.08139
1917	43	0.06419
1917	44	0.04689
1917	45	0.0314
1917	46	0.01843
1917	47	0.00926
1917	48	0.00388
1917	49	0.00109
1917	50+	0
1918	14-	0
1918	15	0.00678
1918	16	0.00727
1918	17	0.00781
1918	18	0.01075
1918	19	0.02496
1918	20	0.05056
1918	21	0.07915
1918	22	0.10785
1918	23	0.1323
1918	24	0.15121
1918	25	0.16308
1918	26	0.16865
1918	27	0.1726
1918	28	0.17574
