Norway, Period fertility rates by calendar year and age (Lexis squares, age in completed years (ACY))		
Last modified: 		
Year	Age	   ASFR
1946	14	0.00002
1946	15	0.00031
1946	16	0.00441
1946	17	0.01449
1946	18	0.02983
1946	19	0.04816
1946	20	0.06700
1946	21	0.08512
1946	22	0.10212
1946	23	0.11764
1946	24	0.13204
1946	25	0.14316
1946	26	0.14977
1946	27	0.15467
1946	28	0.15992
1946	29	0.16241
1946	30	0.15867
1946	31	0.15135
1946	32	0.14417
1946	33	0.13808
1946	34	0.13075
1946	35	0.12122
1946	36	0.11022
1946	37	0.09793
1946	38	0.08494
1946	39	0.07251
1946	40	0.06024
1946	41	0.04673
1946	42	0.03235
1946	43	0.01991
1946	44	0.01166
1946	45	0.00697
1946	46	0.00369
1946	47	0.00152
1946	48	0.00055
1946	49	0.00022
1946	50	0.00009
1947	14	0.00000
1947	15	0.00005
1947	16	0.00377
1947	17	0.01384
1947	18	0.03126
1947	19	0.05372
1947	20	0.07617
1947	21	0.09430
1947	22	0.10919
1947	23	0.12281
1947	24	0.13394
1947	25	0.14186
1947	26	0.14781
1947	27	0.15206
1947	28	0.15271
1947	29	0.14994
1947	30	0.14489
1947	31	0.13844
1947	32	0.13151
1947	33	0.12544
1947	34	0.11882
1947	35	0.10900
1947	36	0.09759
1947	37	0.08788
1947	38	0.07922
1947	39	0.06809
1947	40	0.05474
1947	41	0.04222
1947	42	0.03186
1947	43	0.02227
1947	44	0.01352
1947	45	0.00721
1947	46	0.00361
1947	47	0.00157
1947	48	0.00057
1947	49	0.00018
1947	50	0.00006
1948	14	0.00005
1948	15	0.00059
1948	16	0.00429
1948	17	0.01448
1948	18	0.03206
1948	19	0.05518
1948	20	0.07915
1948	21	0.09869
1948	22	0.11259
1948	23	0.12417
1948	24	0.13472
1948	25	0.14200
1948	26	0.14543
1948	27	0.14756
1948	28	0.14887
1948	29	0.14637
1948	30	0.13933
1948	31	0.13180
1948	32	0.12517
1948	33	0.11828
1948	34	0.11012
1948	35	0.10097
1948	36	0.09151
1948	37	0.08216
1948	38	0.07325
1948	39	0.06356
1948	40	0.05335
1948	41	0.04250
1948	42	0.03101
1948	43	0.02033
1948	44	0.01239
1948	45	0.00714
1948	46	0.00366
1948	47	0.00157
1948	48	0.00074
1948	49	0.00018
1948	50	0.00005
1949	14	0.00004
1949	15	0.00046
1949	16	0.00422
1949	17	0.01465
1949	18	0.03207
1949	19	0.05418
1949	20	0.07773
1949	21	0.09887
1949	22	0.11437
1949	23	0.12486
1949	24	0.13400
1949	25	0.14207
1949	26	0.14623
1949	27	0.14594
1949	28	0.14327
1949	29	0.13977
1949	30	0.13485
1949	31	0.12768
1949	32	0.11959
1949	33	0.11199
1949	34	0.10379
1949	35	0.09489
1949	36	0.08623
1949	37	0.07730
1949	38	0.06720
1949	39	0.05679
1949	40	0.04645
1949	41	0.03632
1949	42	0.02742
1949	43	0.01992
1949	44	0.01311
1949	45	0.00724
1949	46	0.00325
1949	47	0.00143
1949	48	0.00069
1949	49	0.00020
1949	50	0.00006
1950	14	0.00000
1950	15	0.00005
1950	16	0.00429
1950	17	0.01590
1950	18	0.03593
1950	19	0.06026
1950	20	0.08333
1950	21	0.10311
1950	22	0.12017
1950	23	0.13345
1950	24	0.14096
1950	25	0.14453
1950	26	0.14595
1950	27	0.14500
1950	28	0.14215
1950	29	0.13790
1950	30	0.13289
1950	31	0.12653
1950	32	0.11794
1950	33	0.10826
1950	34	0.09936
1950	35	0.09106
1950	36	0.08210
1950	37	0.07329
1950	38	0.06475
1950	39	0.05513
1950	40	0.04476
1950	41	0.03448
1950	42	0.02523
1950	43	0.01787
1950	44	0.01166
1950	45	0.00645
1950	46	0.00279
1950	47	0.00125
1950	48	0.00086
1950	49	0.00032
1950	50	0.00012
1951	14	0.00006
1951	15	0.00067
1951	16	0.00486
1951	17	0.01694
1951	18	0.03830
1951	19	0.06591
1951	20	0.09131
1951	21	0.10952
1951	22	0.12372
1951	23	0.13484
1951	24	0.14135
1951	25	0.14457
1951	26	0.14701
1951	27	0.14579
1951	28	0.14066
1951	29	0.13407
1951	30	0.12607
1951	31	0.11748
1951	32	0.10931
1951	33	0.10197
1951	34	0.09438
1951	35	0.08617
1951	36	0.07693
1951	37	0.06760
1951	38	0.05958
1951	39	0.05164
1951	40	0.04296
1951	41	0.03351
1951	42	0.02462
1951	43	0.01707
1951	44	0.01094
1951	45	0.00634
1951	46	0.00304
1951	47	0.00122
1951	48	0.00051
1951	49	0.00023
1951	50	0.00010
1952	14	0.00002
1952	15	0.00031
1952	16	0.00527
1952	17	0.01980
1952	18	0.04340
1952	19	0.07092
1952	20	0.09726
1952	21	0.11878
1952	22	0.13510
1952	23	0.14697
1952	24	0.15430
1952	25	0.15679
1952	26	0.15567
1952	27	0.15249
1952	28	0.14690
1952	29	0.13936
1952	30	0.13083
1952	31	0.12219
1952	32	0.11342
1952	33	0.10462
1952	34	0.09612
1952	35	0.08763
1952	36	0.07900
1952	37	0.06986
1952	38	0.06017
1952	39	0.05088
1952	40	0.04232
1952	41	0.03329
1952	42	0.02353
1952	43	0.01529
1952	44	0.00964
1952	45	0.00565
1952	46	0.00273
1952	47	0.00111
1952	48	0.00062
1952	49	0.00016
1952	50	0.00005
1953	14	0.00001
1953	15	0.00023
1953	16	0.00522
1953	17	0.02132
1953	18	0.04800
1953	19	0.07855
1953	20	0.10680
1953	21	0.12931
1953	22	0.14443
1953	23	0.15385
1953	24	0.16050
1953	25	0.16432
1953	26	0.16217
1953	27	0.15562
1953	28	0.14884
1953	29	0.14162
1953	30	0.13197
1953	31	0.12137
1953	32	0.11240
1953	33	0.10432
1953	34	0.09640
1953	35	0.08792
1953	36	0.07777
1953	37	0.06673
1953	38	0.05750
1953	39	0.04979
1953	40	0.04143
1953	41	0.03258
1953	42	0.02426
1953	43	0.01652
1953	44	0.00973
1953	45	0.00501
1953	46	0.00239
1953	47	0.00103
1953	48	0.00035
1953	49	0.00007
1953	50	0.00002
1954	14	0.00002
1954	15	0.00034
1954	16	0.00635
1954	17	0.02324
1954	18	0.05087
1954	19	0.08378
1954	20	0.11496
1954	21	0.13801
1954	22	0.15192
1954	23	0.16028
1954	24	0.16540
1954	25	0.16673
1954	26	0.16425
1954	27	0.15981
1954	28	0.15371
1954	29	0.14508
1954	30	0.13409
1954	31	0.12296
1954	32	0.11279
1954	33	0.10318
1954	34	0.09366
1954	35	0.08354
1954	36	0.07307
1954	37	0.06392
1954	38	0.05614
1954	39	0.04794
1954	40	0.03927
1954	41	0.03094
1954	42	0.02264
1954	43	0.01503
1954	44	0.00909
1954	45	0.00508
1954	46	0.00232
1954	47	0.00091
1954	48	0.00053
1954	49	0.00021
1954	50	0.00009
1955	14	0.00003
1955	15	0.00050
1955	16	0.00647
1955	17	0.02539
1955	18	0.05593
1955	19	0.09038
1955	20	0.12220
1955	21	0.14619
1955	22	0.16114
1955	23	0.16933
1955	24	0.17338
1955	25	0.17292
1955	26	0.16881
1955	27	0.16307
1955	28	0.15608
1955	29	0.14810
1955	30	0.13811
1955	31	0.12561
1955	32	0.11296
1955	33	0.10228
1955	34	0.09335
1955	35	0.08480
1955	36	0.07568
1955	37	0.06588
1955	38	0.05623
1955	39	0.04754
1955	40	0.03851
1955	41	0.02919
1955	42	0.02108
1955	43	0.01456
1955	44	0.00925
1955	45	0.00521
1955	46	0.00271
1955	47	0.00119
1955	48	0.00049
1955	49	0.00018
1955	50	0.00006
1956	14	0.00000
1956	15	0.00004
1956	16	0.00672
1956	17	0.02653
1956	18	0.05940
1956	19	0.09623
1956	20	0.12838
1956	21	0.15251
1956	22	0.16809
1956	23	0.17577
1956	24	0.17862
1956	25	0.17931
1956	26	0.17660
1956	27	0.16898
1956	28	0.15887
1956	29	0.14906
1956	30	0.13887
1956	31	0.12777
1956	32	0.11639
1956	33	0.10516
1956	34	0.09474
1956	35	0.08641
1956	36	0.07832
1956	37	0.06764
1956	38	0.05562
1956	39	0.04552
1956	40	0.03754
1956	41	0.02955
1956	42	0.02100
1956	43	0.01379
1956	44	0.00866
1956	45	0.00496
1956	46	0.00233
1956	47	0.00095
1956	48	0.00041
1956	49	0.00013
1956	50	0.00005
1957	14	0.00002
1957	15	0.00039
1957	16	0.00709
1957	17	0.02643
1957	18	0.05935
1957	19	0.09836
1957	20	0.13333
1957	21	0.15861
1957	22	0.17435
1957	23	0.18244
1957	24	0.18519
1957	25	0.18404
1957	26	0.17881
1957	27	0.16997
1957	28	0.15935
1957	29	0.14871
1957	30	0.13788
1957	31	0.12550
1957	32	0.11281
1957	33	0.10125
1957	34	0.09149
1957	35	0.08189
1957	36	0.07260
1957	37	0.06390
1957	38	0.05456
1957	39	0.04474
1957	40	0.03587
1957	41	0.02853
1957	42	0.02094
1957	43	0.01340
1957	44	0.00769
1957	45	0.00417
1957	46	0.00218
1957	47	0.00095
1957	48	0.00034
1957	49	0.00008
1957	50	0.00002
1958	14	0.00001
1958	15	0.00017
1958	16	0.00717
1958	17	0.02726
1958	18	0.06115
1958	19	0.10067
1958	20	0.13535
1958	21	0.16081
1958	22	0.17803
1958	23	0.18762
1958	24	0.19137
1958	25	0.19063
1958	26	0.18415
1958	27	0.17202
1958	28	0.15893
1958	29	0.14864
1958	30	0.13918
1958	31	0.12735
1958	32	0.11382
1958	33	0.10166
1958	34	0.09166
1958	35	0.08150
1958	36	0.07101
1958	37	0.06164
1958	38	0.05364
1958	39	0.04569
1958	40	0.03665
1958	41	0.02731
1958	42	0.01910
1958	43	0.01270
1958	44	0.00789
1958	45	0.00443
1958	46	0.00226
1958	47	0.00096
1958	48	0.00022
1958	49	0.00005
1958	50	0.00001
1959	14	0.00003
1959	15	0.00054
1959	16	0.00833
1959	17	0.02952
1959	18	0.06343
1959	19	0.10187
1959	20	0.13594
1959	21	0.16170
1959	22	0.17909
1959	23	0.18846
1959	24	0.19144
1959	25	0.19008
1959	26	0.18438
1959	27	0.17440
1959	28	0.16275
1959	29	0.15115
1959	30	0.13915
1959	31	0.12746
1959	32	0.11621
1959	33	0.10487
1959	34	0.09317
1959	35	0.08209
1959	36	0.07171
1959	37	0.06201
1959	38	0.05353
1959	39	0.04551
1959	40	0.03717
1959	41	0.02814
1959	42	0.01968
1959	43	0.01293
1959	44	0.00785
1959	45	0.00430
1959	46	0.00213
1959	47	0.00106
1959	48	0.00046
1959	49	0.00019
1959	50	0.00008
1960	14	0.00003
1960	15	0.00048
1960	16	0.00710
1960	17	0.02850
1960	18	0.06334
1960	19	0.10199
1960	20	0.13621
1960	21	0.16173
1960	22	0.17805
1960	23	0.18684
1960	24	0.18984
1960	25	0.18871
1960	26	0.18469
1960	27	0.17730
1960	28	0.16525
1960	29	0.15061
1960	30	0.13785
1960	31	0.12651
1960	32	0.11466
1960	33	0.10240
1960	34	0.09066
1960	35	0.07991
1960	36	0.07035
1960	37	0.06170
1960	38	0.05259
1960	39	0.04342
1960	40	0.03446
1960	41	0.02569
1960	42	0.01796
1960	43	0.01210
1960	44	0.00754
1960	45	0.00413
1960	46	0.00199
1960	47	0.00094
1960	48	0.00044
1960	49	0.00010
1960	50	0.00003
1961	14	0.00006
1961	15	0.00077
1961	16	0.00661
1961	17	0.02650
1961	18	0.06178
1961	19	0.10497
1961	20	0.14088
1961	21	0.16565
1961	22	0.18136
1961	23	0.19368
1961	24	0.19750
1961	25	0.19551
1961	26	0.18873
1961	27	0.18062
1961	28	0.16898
1961	29	0.15502
1961	30	0.13970
1961	31	0.12612
1961	32	0.11431
1961	33	0.10166
1961	34	0.09024
1961	35	0.08058
1961	36	0.07104
1961	37	0.05970
1961	38	0.05012
1961	39	0.04185
1961	40	0.03355
1961	41	0.02516
1961	42	0.01782
1961	43	0.01221
1961	44	0.00743
1961	45	0.00414
1961	46	0.00195
1961	47	0.00093
1961	48	0.00016
1961	49	0.00016
1961	50	0.00015
1962	14	0.00006
1962	15	0.00077
1962	16	0.00747
1962	17	0.02642
1962	18	0.06101
1962	19	0.10191
1962	20	0.13867
1962	21	0.16799
1962	22	0.18950
1962	23	0.19970
1962	24	0.19854
1962	25	0.19336
1962	26	0.18661
1962	27	0.17637
1962	28	0.16375
1962	29	0.15199
1962	30	0.13929
1962	31	0.12553
1962	32	0.11010
1962	33	0.09775
1962	34	0.08710
1962	35	0.07802
1962	36	0.06752
1962	37	0.05717
1962	38	0.04755
1962	39	0.04030
1962	40	0.03235
1962	41	0.02505
1962	42	0.01776
1962	43	0.01268
1962	44	0.00753
1962	45	0.00403
1962	46	0.00190
1962	47	0.00069
1962	48	0.00021
1962	49	0.00012
1962	50	0.00008
1963	14	0.00007
1963	15	0.00083
1963	16	0.00702
1963	17	0.02689
1963	18	0.06102
1963	19	0.10046
1963	20	0.13986
1963	21	0.16922
1963	22	0.18879
1963	23	0.19687
1963	24	0.20135
1963	25	0.19935
1963	26	0.19062
1963	27	0.17505
1963	28	0.16154
1963	29	0.14989
1963	30	0.13918
1963	31	0.12604
1963	32	0.11366
1963	33	0.10073
1963	34	0.08884
1963	35	0.07734
1963	36	0.06740
1963	37	0.05928
1963	38	0.05011
1963	39	0.04012
1963	40	0.03213
1963	41	0.02483
1963	42	0.01734
1963	43	0.01057
1963	44	0.00664
1963	45	0.00361
1963	46	0.00163
1963	47	0.00077
1963	48	0.00020
1963	49	0.00006
1963	50	0.00002
1964	14	0.00004
1964	15	0.00056
1964	16	0.00709
1964	17	0.02675
1964	18	0.06205
1964	19	0.10385
1964	20	0.14217
1964	21	0.17043
1964	22	0.18850
1964	23	0.20187
1964	24	0.20788
1964	25	0.20527
1964	26	0.19323
1964	27	0.18289
1964	28	0.17061
1964	29	0.15688
1964	30	0.13983
1964	31	0.12622
1964	32	0.11312
1964	33	0.10285
1964	34	0.09020
1964	35	0.07838
1964	36	0.06576
1964	37	0.05600
1964	38	0.04824
1964	39	0.04128
1964	40	0.03274
1964	41	0.02453
1964	42	0.01777
1964	43	0.01197
1964	44	0.00667
1964	45	0.00363
1964	46	0.00170
1964	47	0.00089
1964	48	0.00033
1964	49	0.00003
1964	50	0.00001
1965	14	0.00008
1965	15	0.00100
1965	16	0.00763
1965	17	0.02776
1965	18	0.06156
1965	19	0.10248
1965	20	0.13952
1965	21	0.16988
1965	22	0.19159
1965	23	0.20565
1965	24	0.20566
1965	25	0.19978
1965	26	0.19022
1965	27	0.17841
1965	28	0.16408
1965	29	0.15030
1965	30	0.13599
1965	31	0.12261
1965	32	0.11191
1965	33	0.10186
1965	34	0.08899
1965	35	0.07838
1965	36	0.06769
1965	37	0.05787
1965	38	0.04799
1965	39	0.03936
1965	40	0.03168
1965	41	0.02414
1965	42	0.01763
1965	43	0.01126
1965	44	0.00662
1965	45	0.00352
1965	46	0.00194
1965	47	0.00079
1965	48	0.00008
1965	49	0.00005
1965	50	0.00003
1966	14	0.00011
1966	15	0.00111
1966	16	0.00745
1966	17	0.03003
1966	18	0.06515
1966	19	0.10512
1966	20	0.14163
1966	21	0.17156
1966	22	0.18998
1966	23	0.19885
1966	24	0.20083
1966	25	0.19992
1966	26	0.19330
1966	27	0.18050
1966	28	0.16287
1966	29	0.14665
1966	30	0.13236
1966	31	0.11898
1966	32	0.10678
1966	33	0.09590
1966	34	0.08566
1966	35	0.07490
1966	36	0.06477
1966	37	0.05450
1966	38	0.04496
1966	39	0.03672
1966	40	0.03108
1966	41	0.02451
1966	42	0.01680
1966	43	0.00978
1966	44	0.00541
1966	45	0.00313
1966	46	0.00150
1966	47	0.00058
1966	48	0.00016
1966	49	0.00003
1966	50	0.00001
1967	14	0.00008
1967	15	0.00100
1967	16	0.00771
1967	17	0.02946
1967	18	0.06424
1967	19	0.10630
1967	20	0.14221
1967	21	0.17153
1967	22	0.18794
1967	23	0.19693
1967	24	0.19784
1967	25	0.19147
1967	26	0.18245
1967	27	0.16984
1967	28	0.15629
1967	29	0.14016
1967	30	0.12808
1967	31	0.11367
1967	32	0.10149
1967	33	0.09133
1967	34	0.08145
1967	35	0.07098
1967	36	0.06013
1967	37	0.05123
1967	38	0.04330
1967	39	0.03742
1967	40	0.02860
1967	41	0.02070
1967	42	0.01406
1967	43	0.00933
1967	44	0.00542
1967	45	0.00300
1967	46	0.00165
1967	47	0.00079
1967	48	0.00025
1967	49	0.00006
1967	50	0.00001
1968	14	0.00011
1968	15	0.00124
1968	16	0.00979
1968	17	0.03213
1968	18	0.06827
1968	19	0.10903
1968	20	0.14370
1968	21	0.16782
1968	22	0.18462
1968	23	0.19359
1968	24	0.19492
1968	25	0.19033
1968	26	0.18183
1968	27	0.16929
1968	28	0.15492
1968	29	0.13888
1968	30	0.12214
1968	31	0.10955
1968	32	0.09880
1968	33	0.08675
1968	34	0.07314
1968	35	0.06398
1968	36	0.05704
1968	37	0.04962
1968	38	0.04003
1968	39	0.03276
1968	40	0.02586
1968	41	0.01904
1968	42	0.01296
1968	43	0.00870
1968	44	0.00539
1968	45	0.00267
1968	46	0.00137
1968	47	0.00069
1968	48	0.00018
1968	49	0.00006
1968	50	0.00002
1969	14	0.00014
1969	15	0.00154
1969	16	0.01030
1969	17	0.03457
1969	18	0.07116
1969	19	0.10861
1969	20	0.14304
1969	21	0.16737
1969	22	0.18254
1969	23	0.19049
1969	24	0.19250
1969	25	0.18443
1969	26	0.17579
1969	27	0.16298
1969	28	0.14925
1969	29	0.13330
1969	30	0.12236
1969	31	0.10727
1969	32	0.09314
1969	33	0.08080
1969	34	0.07243
1969	35	0.06498
1969	36	0.05534
1969	37	0.04645
1969	38	0.03907
1969	39	0.03162
1969	40	0.02418
1969	41	0.01848
1969	42	0.01343
1969	43	0.00819
1969	44	0.00482
1969	45	0.00259
1969	46	0.00121
1969	47	0.00036
1969	48	0.00004
1969	49	0.00002
1969	50	0.00001
1970	14	0.00024
1970	15	0.00226
1970	16	0.01043
1970	17	0.03498
1970	18	0.07154
1970	19	0.10954
1970	20	0.13849
1970	21	0.16010
1970	22	0.17220
1970	23	0.17944
1970	24	0.17857
1970	25	0.17285
1970	26	0.16240
1970	27	0.15005
1970	28	0.13666
1970	29	0.12386
1970	30	0.11297
1970	31	0.10053
1970	32	0.08728
1970	33	0.07418
1970	34	0.06422
1970	35	0.05583
1970	36	0.04798
1970	37	0.04005
1970	38	0.03359
1970	39	0.02673
1970	40	0.01951
1970	41	0.01335
1970	42	0.00942
1970	43	0.00660
1970	44	0.00409
1970	45	0.00225
1970	46	0.00092
1970	47	0.00034
1970	48	0.00019
1970	49	0.00003
1970	50	0.00001
1971	14	0.00016
1971	15	0.00180
1971	16	0.01129
1971	17	0.03706
1971	18	0.07354
1971	19	0.11049
1971	20	0.14038
1971	21	0.16136
1971	22	0.17585
1971	23	0.18268
1971	24	0.17991
1971	25	0.17220
1971	26	0.16276
1971	27	0.15094
1971	28	0.13568
1971	29	0.12027
1971	30	0.10817
1971	31	0.09593
1971	32	0.08375
1971	33	0.07029
1971	34	0.06191
1971	35	0.05453
1971	36	0.04666
1971	37	0.03875
1971	38	0.03224
1971	39	0.02566
1971	40	0.01919
1971	41	0.01334
1971	42	0.00922
1971	43	0.00572
1971	44	0.00320
1971	45	0.00165
1971	46	0.00062
1971	47	0.00029
1971	48	0.00013
1971	49	0.00005
1971	50	0.00003
1972	14	0.00013
1972	15	0.00164
1972	16	0.01308
1972	17	0.03919
1972	18	0.07503
1972	19	0.10786
1972	20	0.13487
1972	21	0.15283
1972	22	0.16803
1972	23	0.17427
1972	24	0.17591
1972	25	0.16958
1972	26	0.16049
1972	27	0.14835
1972	28	0.13373
1972	29	0.11848
1972	30	0.10099
1972	31	0.08961
1972	32	0.07766
1972	33	0.06662
1972	34	0.05437
1972	35	0.04742
1972	36	0.04154
1972	37	0.03484
1972	38	0.02764
1972	39	0.02181
1972	40	0.01716
1972	41	0.01171
1972	42	0.00750
1972	43	0.00479
1972	44	0.00305
1972	45	0.00151
1972	46	0.00076
1972	47	0.00031
1972	48	0.00016
1972	49	0.00003
1972	50	0.00001
1973	14	0.00012
1973	15	0.00148
1973	16	0.01220
1973	17	0.03700
1973	18	0.07107
1973	19	0.10127
1973	20	0.12325
1973	21	0.14106
1973	22	0.15640
1973	23	0.16528
1973	24	0.16490
1973	25	0.16083
1973	26	0.15224
1973	27	0.13967
1973	28	0.12532
1973	29	0.11131
1973	30	0.09811
1973	31	0.08459
1973	32	0.07358
1973	33	0.06287
1973	34	0.05300
1973	35	0.04483
1973	36	0.03717
1973	37	0.03077
1973	38	0.02376
1973	39	0.01866
1973	40	0.01368
1973	41	0.01015
1973	42	0.00680
1973	43	0.00395
1973	44	0.00224
1973	45	0.00112
1973	46	0.00052
1973	47	0.00013
1973	48	0.00006
1973	49	0.00002
1973	50	0.00001
1974	14	0.00011
1974	15	0.00143
1974	16	0.01175
1974	17	0.03546
1974	18	0.06774
1974	19	0.09573
1974	20	0.11643
1974	21	0.13544
1974	22	0.15147
1974	23	0.16098
1974	24	0.16253
1974	25	0.15987
1974	26	0.15057
1974	27	0.13738
1974	28	0.12312
1974	29	0.10797
1974	30	0.09224
1974	31	0.07789
1974	32	0.06660
1974	33	0.05717
1974	34	0.04749
1974	35	0.03886
1974	36	0.03172
1974	37	0.02641
1974	38	0.02143
1974	39	0.01668
1974	40	0.01225
1974	41	0.00876
1974	42	0.00618
1974	43	0.00398
1974	44	0.00219
1974	45	0.00117
1974	46	0.00060
1974	47	0.00042
1974	48	0.00013
1974	49	0.00008
1974	50	0.00004
1975	14	0.00014
1975	15	0.00167
1975	16	0.01116
1975	17	0.03311
1975	18	0.06373
1975	19	0.08923
1975	20	0.10966
1975	21	0.12590
1975	22	0.14061
1975	23	0.14838
1975	24	0.15380
1975	25	0.15293
1975	26	0.14378
1975	27	0.12964
1975	28	0.11678
1975	29	0.10307
1975	30	0.08601
1975	31	0.07129
1975	32	0.06057
1975	33	0.05131
1975	34	0.04191
1975	35	0.03465
1975	36	0.02822
1975	37	0.02298
1975	38	0.01863
1975	39	0.01477
1975	40	0.01030
1975	41	0.00751
1975	42	0.00513
1975	43	0.00301
1975	44	0.00134
1975	45	0.00081
1975	46	0.00050
1975	47	0.00020
1975	48	0.00005
1975	49	0.00005
1975	50	0.00004
1976	14	0.00014
1976	15	0.00165
1976	16	0.01101
1976	17	0.03046
1976	18	0.05532
1976	19	0.08060
1976	20	0.10200
1976	21	0.11814
1976	22	0.12980
1976	23	0.13878
1976	24	0.14216
1976	25	0.14133
1976	26	0.13542
1976	27	0.12447
1976	28	0.10970
1976	29	0.09682
1976	30	0.08311
1976	31	0.07120
1976	32	0.05910
1976	33	0.04913
1976	34	0.04058
1976	35	0.03395
1976	36	0.02806
1976	37	0.02225
1976	38	0.01817
1976	39	0.01347
1976	40	0.00974
1976	41	0.00627
1976	42	0.00449
1976	43	0.00302
1976	44	0.00208
1976	45	0.00086
1976	46	0.00028
1976	47	0.00008
1976	48	0.00009
1976	49	0.00003
1976	50	0.00001
1977	14	0.00013
1977	15	0.00145
1977	16	0.00960
1977	17	0.02731
1977	18	0.05033
1977	19	0.07325
1977	20	0.09227
1977	21	0.10698
1977	22	0.11807
1977	23	0.12814
1977	24	0.13425
1977	25	0.13496
1977	26	0.13035
1977	27	0.12074
1977	28	0.10875
1977	29	0.09629
1977	30	0.08201
1977	31	0.06765
1977	32	0.05571
1977	33	0.04832
1977	34	0.04021
1977	35	0.03223
1977	36	0.02473
1977	37	0.01947
1977	38	0.01560
1977	39	0.01200
1977	40	0.00911
1977	41	0.00606
1977	42	0.00386
1977	43	0.00214
1977	44	0.00124
1977	45	0.00049
1977	46	0.00023
1977	47	0.00008
1977	48	0.00005
1977	49	0.00002
1977	50	0.00001
1978	14	0.00012
1978	15	0.00137
1978	16	0.00873
1978	17	0.02367
1978	18	0.04490
1978	19	0.06686
1978	20	0.08750
1978	21	0.10424
1978	22	0.11779
1978	23	0.12747
1978	24	0.13460
1978	25	0.13738
1978	26	0.13364
1978	27	0.12434
1978	28	0.11292
1978	29	0.09991
1978	30	0.08714
1978	31	0.07376
1978	32	0.06142
1978	33	0.04929
1978	34	0.04075
1978	35	0.03331
1978	36	0.02712
1978	37	0.02126
1978	38	0.01575
1978	39	0.01106
1978	40	0.00794
1978	41	0.00632
1978	42	0.00434
1978	43	0.00230
1978	44	0.00120
1978	45	0.00079
1978	46	0.00037
1978	47	0.00011
1978	48	0.00003
1978	49	0.00001
1978	50	0.00000
1979	14	0.00014
1979	15	0.00145
1979	16	0.00782
1979	17	0.02221
1979	18	0.04299
1979	19	0.06367
1979	20	0.08313
1979	21	0.10162
1979	22	0.11799
1979	23	0.12957
1979	24	0.13594
1979	25	0.13715
1979	26	0.13234
1979	27	0.12380
1979	28	0.11245
1979	29	0.09962
1979	30	0.08541
1979	31	0.07340
1979	32	0.06131
1979	33	0.05064
1979	34	0.04045
1979	35	0.03235
1979	36	0.02571
1979	37	0.02058
1979	38	0.01661
1979	39	0.01193
1979	40	0.00836
1979	41	0.00531
1979	42	0.00331
1979	43	0.00170
1979	44	0.00096
1979	45	0.00068
1979	46	0.00037
1979	47	0.00008
1979	48	0.00000
1979	49	0.00002
1979	50	0.00008
1980	14	0.00011
1980	15	0.00116
1980	16	0.00771
1980	17	0.02027
1980	18	0.03955
1980	19	0.05934
1980	20	0.07935
1980	21	0.09768
1980	22	0.11299
1980	23	0.12265
1980	24	0.13080
1980	25	0.13560
1980	26	0.13365
1980	27	0.12463
1980	28	0.11430
1980	29	0.10162
1980	30	0.08773
1980	31	0.07405
1980	32	0.06166
1980	33	0.05125
1980	34	0.04075
1980	35	0.03285
1980	36	0.02610
1980	37	0.02055
1980	38	0.01486
1980	39	0.01088
1980	40	0.00762
1980	41	0.00526
1980	42	0.00351
1980	43	0.00239
1980	44	0.00126
1980	45	0.00064
1980	46	0.00018
1980	47	0.00007
1980	48	0.00005
1980	49	0.00003
1980	50	0.00001
1981	14	0.00009
1981	15	0.00097
1981	16	0.00589
1981	17	0.01772
1981	18	0.03763
1981	19	0.05897
1981	20	0.07824
1981	21	0.09512
1981	22	0.11009
1981	23	0.12188
1981	24	0.13010
1981	25	0.13435
1981	26	0.13105
1981	27	0.12306
1981	28	0.11268
1981	29	0.10100
1981	30	0.08784
1981	31	0.07500
1981	32	0.06279
1981	33	0.05142
1981	34	0.04094
1981	35	0.03304
1981	36	0.02613
1981	37	0.01988
1981	38	0.01452
1981	39	0.01086
1981	40	0.00770
1981	41	0.00511
1981	42	0.00336
1981	43	0.00202
1981	44	0.00107
1981	45	0.00062
1981	46	0.00030
1981	47	0.00004
1981	48	0.00005
1981	49	0.00003
1981	50	0.00001
1982	14	0.00009
1982	15	0.00101
1982	16	0.00615
1982	17	0.01686
1982	18	0.03395
1982	19	0.05440
1982	20	0.07396
1982	21	0.09133
1982	22	0.10651
1982	23	0.12086
1982	24	0.12947
1982	25	0.13348
1982	26	0.13206
1982	27	0.12606
1982	28	0.11728
1982	29	0.10594
1982	30	0.09316
1982	31	0.07836
1982	32	0.06516
1982	33	0.05294
1982	34	0.04322
1982	35	0.03365
1982	36	0.02591
1982	37	0.01964
1982	38	0.01603
1982	39	0.01157
1982	40	0.00784
1982	41	0.00482
1982	42	0.00327
1982	43	0.00199
1982	44	0.00123
1982	45	0.00062
1982	46	0.00034
1982	47	0.00006
1982	48	0.00003
1982	49	0.00001
1982	50	0.00000
1983	14	0.00006
1983	15	0.00074
1983	16	0.00533
1983	17	0.01485
1983	18	0.03045
1983	19	0.04840
1983	20	0.06730
1983	21	0.08312
1983	22	0.09973
1983	23	0.11350
1983	24	0.12383
1983	25	0.12827
1983	26	0.12926
1983	27	0.12431
1983	28	0.11484
1983	29	0.10625
1983	30	0.09595
1983	31	0.08132
1983	32	0.06454
1983	33	0.05252
1983	34	0.04312
1983	35	0.03511
1983	36	0.02753
1983	37	0.02111
1983	38	0.01537
